"","year","county","use_type","use_acre_ft"
"19384",1996,"PARKER","mining",55
"19385",1996,"PARKER","municipal",5173
"19386",1996,"PARKER","steam_electric_power",0
"19387",1996,"PARMER","irrigation",448516
"19388",1996,"PARMER","livestock",8032
"19389",1996,"PARMER","manufacturing",1866
"19390",1996,"PARMER","mining",0
"19391",1996,"PARMER","municipal",1928
"19392",1996,"PARMER","steam_electric_power",0
"19393",1996,"PECOS","irrigation",75063
"19394",1996,"PECOS","livestock",1088
"19395",1996,"PECOS","manufacturing",4
"19396",1996,"PECOS","mining",264
"19397",1996,"PECOS","municipal",4589
"19398",1996,"PECOS","steam_electric_power",1267
"19399",1996,"POLK","irrigation",215
"19400",1996,"POLK","livestock",169
"19401",1996,"POLK","manufacturing",313
"19402",1996,"POLK","mining",24
"19403",1996,"POLK","municipal",3830
"19404",1996,"POLK","steam_electric_power",0
"19405",1996,"POTTER","irrigation",18183
"19406",1996,"POTTER","livestock",68
"19407",1996,"POTTER","manufacturing",12
"19408",1996,"POTTER","mining",957
"19409",1996,"POTTER","municipal",1293
"19410",1996,"POTTER","steam_electric_power",587
"19411",1996,"PRESIDIO","irrigation",2016
"19412",1996,"PRESIDIO","livestock",360
"19413",1996,"PRESIDIO","manufacturing",0
"19414",1996,"PRESIDIO","mining",10
"19415",1996,"PRESIDIO","municipal",1540
"19416",1996,"PRESIDIO","steam_electric_power",0
"19417",1996,"RAINS","irrigation",0
"19418",1996,"RAINS","livestock",288
"19419",1996,"RAINS","manufacturing",0
"19420",1996,"RAINS","mining",0
"19421",1996,"RAINS","municipal",0
"19422",1996,"RAINS","steam_electric_power",0
"19423",1996,"RANDALL","irrigation",42076
"19424",1996,"RANDALL","livestock",3062
"19425",1996,"RANDALL","manufacturing",0
"19426",1996,"RANDALL","mining",21
"19427",1996,"RANDALL","municipal",25267
"19428",1996,"RANDALL","steam_electric_power",0
"19429",1996,"REAGAN","irrigation",44188
"19430",1996,"REAGAN","livestock",128
"19431",1996,"REAGAN","manufacturing",0
"19432",1996,"REAGAN","mining",1742
"19433",1996,"REAGAN","municipal",775
"19434",1996,"REAGAN","steam_electric_power",0
"19435",1996,"REAL","irrigation",245
"19436",1996,"REAL","livestock",102
"19437",1996,"REAL","manufacturing",0
"19438",1996,"REAL","mining",6
"19439",1996,"REAL","municipal",321
"19440",1996,"REAL","steam_electric_power",0
"19441",1996,"RED RIVER","irrigation",0
"19442",1996,"RED RIVER","livestock",774
"19443",1996,"RED RIVER","manufacturing",3
"19444",1996,"RED RIVER","mining",0
"19445",1996,"RED RIVER","municipal",1224
"19446",1996,"RED RIVER","steam_electric_power",0
"19447",1996,"REEVES","irrigation",98497
"19448",1996,"REEVES","livestock",1999
"19449",1996,"REEVES","manufacturing",1258
"19450",1996,"REEVES","mining",868
"19451",1996,"REEVES","municipal",1232
"19452",1996,"REEVES","steam_electric_power",0
"19453",1996,"REFUGIO","irrigation",0
"19454",1996,"REFUGIO","livestock",50
"19455",1996,"REFUGIO","manufacturing",0
"19456",1996,"REFUGIO","mining",112
"19457",1996,"REFUGIO","municipal",1245
"19458",1996,"REFUGIO","steam_electric_power",0
"19459",1996,"ROBERTS","irrigation",7057
"19460",1996,"ROBERTS","livestock",35
"19461",1996,"ROBERTS","manufacturing",0
"19462",1996,"ROBERTS","mining",11
"19463",1996,"ROBERTS","municipal",168
"19464",1996,"ROBERTS","steam_electric_power",0
"19465",1996,"ROBERTSON","irrigation",18331
"19466",1996,"ROBERTSON","livestock",705
"19467",1996,"ROBERTSON","manufacturing",17
"19468",1996,"ROBERTSON","mining",94
"19469",1996,"ROBERTSON","municipal",3010
"19470",1996,"ROBERTSON","steam_electric_power",3711
"19471",1996,"ROCKWALL","irrigation",0
"19472",1996,"ROCKWALL","livestock",12
"19473",1996,"ROCKWALL","manufacturing",0
"19474",1996,"ROCKWALL","mining",0
"19475",1996,"ROCKWALL","municipal",146
"19476",1996,"ROCKWALL","steam_electric_power",0
"19477",1996,"RUNNELS","irrigation",2904
"19478",1996,"RUNNELS","livestock",198
"19479",1996,"RUNNELS","manufacturing",0
"19480",1996,"RUNNELS","mining",41
"19481",1996,"RUNNELS","municipal",274
"19482",1996,"RUNNELS","steam_electric_power",0
"19483",1996,"RUSK","irrigation",149
"19484",1996,"RUSK","livestock",353
"19485",1996,"RUSK","manufacturing",0
"19486",1996,"RUSK","mining",1189
"19487",1996,"RUSK","municipal",6225
"19488",1996,"RUSK","steam_electric_power",179
"19489",1996,"SABINE","irrigation",0
"19490",1996,"SABINE","livestock",44
"19491",1996,"SABINE","manufacturing",368
"19492",1996,"SABINE","mining",0
"19493",1996,"SABINE","municipal",413
"19494",1996,"SABINE","steam_electric_power",0
"19495",1996,"SAN AUGUSTINE","irrigation",77
"19496",1996,"SAN AUGUSTINE","livestock",85
"19497",1996,"SAN AUGUSTINE","manufacturing",3
"19498",1996,"SAN AUGUSTINE","mining",0
"19499",1996,"SAN AUGUSTINE","municipal",359
"19500",1996,"SAN AUGUSTINE","steam_electric_power",0
"19501",1996,"SAN JACINTO","irrigation",1
"19502",1996,"SAN JACINTO","livestock",118
"19503",1996,"SAN JACINTO","manufacturing",18
"19504",1996,"SAN JACINTO","mining",36
"19505",1996,"SAN JACINTO","municipal",2126
"19506",1996,"SAN JACINTO","steam_electric_power",0
"19507",1996,"SAN PATRICIO","irrigation",302
"19508",1996,"SAN PATRICIO","livestock",65
"19509",1996,"SAN PATRICIO","manufacturing",2
"19510",1996,"SAN PATRICIO","mining",84
"19511",1996,"SAN PATRICIO","municipal",1975
"19512",1996,"SAN PATRICIO","steam_electric_power",0
"19513",1996,"SAN SABA","irrigation",714
"19514",1996,"SAN SABA","livestock",1394
"19515",1996,"SAN SABA","manufacturing",11
"19516",1996,"SAN SABA","mining",163
"19517",1996,"SAN SABA","municipal",1012
"19518",1996,"SAN SABA","steam_electric_power",0
"19519",1996,"SCHLEICHER","irrigation",1611
"19520",1996,"SCHLEICHER","livestock",520
"19521",1996,"SCHLEICHER","manufacturing",0
"19522",1996,"SCHLEICHER","mining",150
"19523",1996,"SCHLEICHER","municipal",598
"19524",1996,"SCHLEICHER","steam_electric_power",0
"19525",1996,"SCURRY","irrigation",1415
"19526",1996,"SCURRY","livestock",72
"19527",1996,"SCURRY","manufacturing",0
"19528",1996,"SCURRY","mining",2804
"19529",1996,"SCURRY","municipal",1257
"19530",1996,"SCURRY","steam_electric_power",0
"19531",1996,"SHACKELFORD","irrigation",80
"19532",1996,"SHACKELFORD","livestock",56
"19533",1996,"SHACKELFORD","manufacturing",0
"19534",1996,"SHACKELFORD","mining",515
"19535",1996,"SHACKELFORD","municipal",0
"19536",1996,"SHACKELFORD","steam_electric_power",0
"19537",1996,"SHELBY","irrigation",29
"19538",1996,"SHELBY","livestock",1161
"19539",1996,"SHELBY","manufacturing",50
"19540",1996,"SHELBY","mining",0
"19541",1996,"SHELBY","municipal",1478
"19542",1996,"SHELBY","steam_electric_power",0
"19543",1996,"SHERMAN","irrigation",259210
"19544",1996,"SHERMAN","livestock",2719
"19545",1996,"SHERMAN","manufacturing",0
"19546",1996,"SHERMAN","mining",23
"19547",1996,"SHERMAN","municipal",666
"19548",1996,"SHERMAN","steam_electric_power",0
"19549",1996,"SMITH","irrigation",112
"19550",1996,"SMITH","livestock",374
"19551",1996,"SMITH","manufacturing",497
"19552",1996,"SMITH","mining",259
"19553",1996,"SMITH","municipal",19936
"19554",1996,"SMITH","steam_electric_power",0
"19555",1996,"SOMERVELL","irrigation",118
"19556",1996,"SOMERVELL","livestock",74
"19557",1996,"SOMERVELL","manufacturing",2
"19558",1996,"SOMERVELL","mining",607
"19559",1996,"SOMERVELL","municipal",849
"19560",1996,"SOMERVELL","steam_electric_power",47
"19561",1996,"STARR","irrigation",434
"19562",1996,"STARR","livestock",173
"19563",1996,"STARR","manufacturing",0
"19564",1996,"STARR","mining",239
"19565",1996,"STARR","municipal",721
"19566",1996,"STARR","steam_electric_power",0
"19567",1996,"STEPHENS","irrigation",52
"19568",1996,"STEPHENS","livestock",171
"19569",1996,"STEPHENS","manufacturing",0
"19570",1996,"STEPHENS","mining",75
"19571",1996,"STEPHENS","municipal",46
"19572",1996,"STEPHENS","steam_electric_power",0
"19573",1996,"STERLING","irrigation",697
"19574",1996,"STERLING","livestock",266
"19575",1996,"STERLING","manufacturing",0
"19576",1996,"STERLING","mining",562
"19577",1996,"STERLING","municipal",288
"19578",1996,"STERLING","steam_electric_power",0
"19579",1996,"STONEWALL","irrigation",735
"19580",1996,"STONEWALL","livestock",52
"19581",1996,"STONEWALL","manufacturing",0
"19582",1996,"STONEWALL","mining",14
"19583",1996,"STONEWALL","municipal",72
"19584",1996,"STONEWALL","steam_electric_power",0
"19585",1996,"SUTTON","irrigation",1786
"19586",1996,"SUTTON","livestock",380
"19587",1996,"SUTTON","manufacturing",0
"19588",1996,"SUTTON","mining",75
"19589",1996,"SUTTON","municipal",1416
"19590",1996,"SUTTON","steam_electric_power",0
"19591",1996,"SWISHER","irrigation",168688
"19592",1996,"SWISHER","livestock",5086
"19593",1996,"SWISHER","manufacturing",0
"19594",1996,"SWISHER","mining",6
"19595",1996,"SWISHER","municipal",1137
"19596",1996,"SWISHER","steam_electric_power",0
"19597",1996,"TARRANT","irrigation",21
"19598",1996,"TARRANT","livestock",360
"19599",1996,"TARRANT","manufacturing",643
"19600",1996,"TARRANT","mining",0
"19601",1996,"TARRANT","municipal",13590
"19602",1996,"TARRANT","steam_electric_power",3
"19603",1996,"TAYLOR","irrigation",476
"19604",1996,"TAYLOR","livestock",245
"19605",1996,"TAYLOR","manufacturing",0
"19606",1996,"TAYLOR","mining",242
"19607",1996,"TAYLOR","municipal",605
"19608",1996,"TAYLOR","steam_electric_power",0
"19609",1996,"TERRELL","irrigation",494
"19610",1996,"TERRELL","livestock",248
"19611",1996,"TERRELL","manufacturing",0
"19612",1996,"TERRELL","mining",32
"19613",1996,"TERRELL","municipal",263
"19614",1996,"TERRELL","steam_electric_power",0
"19615",1996,"TERRY","irrigation",148061
"19616",1996,"TERRY","livestock",90
"19617",1996,"TERRY","manufacturing",4
"19618",1996,"TERRY","mining",276
"19619",1996,"TERRY","municipal",1147
"19620",1996,"TERRY","steam_electric_power",0
"19621",1996,"THROCKMORTON","irrigation",0
"19622",1996,"THROCKMORTON","livestock",173
"19623",1996,"THROCKMORTON","manufacturing",0
"19624",1996,"THROCKMORTON","mining",40
"19625",1996,"THROCKMORTON","municipal",5
"19626",1996,"THROCKMORTON","steam_electric_power",0
"19627",1996,"TITUS","irrigation",0
"19628",1996,"TITUS","livestock",445
"19629",1996,"TITUS","manufacturing",295
"19630",1996,"TITUS","mining",1729
"19631",1996,"TITUS","municipal",617
"19632",1996,"TITUS","steam_electric_power",0
"19633",1996,"TOM GREEN","irrigation",34995
"19634",1996,"TOM GREEN","livestock",221
"19635",1996,"TOM GREEN","manufacturing",1
"19636",1996,"TOM GREEN","mining",150
"19637",1996,"TOM GREEN","municipal",2143
"19638",1996,"TOM GREEN","steam_electric_power",0
"19639",1996,"TRAVIS","irrigation",781
"19640",1996,"TRAVIS","livestock",890
"19641",1996,"TRAVIS","manufacturing",181
"19642",1996,"TRAVIS","mining",0
"19643",1996,"TRAVIS","municipal",8652
"19644",1996,"TRAVIS","steam_electric_power",110
"19645",1996,"TRINITY","irrigation",3
"19646",1996,"TRINITY","livestock",174
"19647",1996,"TRINITY","manufacturing",0
"19648",1996,"TRINITY","mining",8
"19649",1996,"TRINITY","municipal",805
"19650",1996,"TRINITY","steam_electric_power",0
"19651",1996,"TYLER","irrigation",0
"19652",1996,"TYLER","livestock",110
"19653",1996,"TYLER","manufacturing",58
"19654",1996,"TYLER","mining",0
"19655",1996,"TYLER","municipal",2635
"19656",1996,"TYLER","steam_electric_power",0
"19657",1996,"UPSHUR","irrigation",15
"19658",1996,"UPSHUR","livestock",963
"19659",1996,"UPSHUR","manufacturing",146
"19660",1996,"UPSHUR","mining",1
"19661",1996,"UPSHUR","municipal",3696
"19662",1996,"UPSHUR","steam_electric_power",0
"19663",1996,"UPTON","irrigation",18500
"19664",1996,"UPTON","livestock",142
"19665",1996,"UPTON","manufacturing",0
"19666",1996,"UPTON","mining",2881
"19667",1996,"UPTON","municipal",831
"19668",1996,"UPTON","steam_electric_power",0
"19669",1996,"UVALDE","irrigation",83742
"19670",1996,"UVALDE","livestock",933
"19671",1996,"UVALDE","manufacturing",318
"19672",1996,"UVALDE","mining",521
"19673",1996,"UVALDE","municipal",6045
"19674",1996,"UVALDE","steam_electric_power",0
"19675",1996,"VAL VERDE","irrigation",304
"19676",1996,"VAL VERDE","livestock",427
"19677",1996,"VAL VERDE","manufacturing",0
"19678",1996,"VAL VERDE","mining",99
"19679",1996,"VAL VERDE","municipal",6385
"19680",1996,"VAL VERDE","steam_electric_power",0
"19681",1996,"VAN ZANDT","irrigation",112
"19682",1996,"VAN ZANDT","livestock",925
"19683",1996,"VAN ZANDT","manufacturing",574
"19684",1996,"VAN ZANDT","mining",1117
"19685",1996,"VAN ZANDT","municipal",3012
"19686",1996,"VAN ZANDT","steam_electric_power",0
"19687",1996,"VICTORIA","irrigation",11797
"19688",1996,"VICTORIA","livestock",1044
"19689",1996,"VICTORIA","manufacturing",555
"19690",1996,"VICTORIA","mining",3015
"19691",1996,"VICTORIA","municipal",13814
"19692",1996,"VICTORIA","steam_electric_power",1871
"19693",1996,"WALKER","irrigation",11
"19694",1996,"WALKER","livestock",249
"19695",1996,"WALKER","manufacturing",212
"19696",1996,"WALKER","mining",12
"19697",1996,"WALKER","municipal",6691
"19698",1996,"WALKER","steam_electric_power",0
"19699",1996,"WALLER","irrigation",22460
"19700",1996,"WALLER","livestock",1072
"19701",1996,"WALLER","manufacturing",53
"19702",1996,"WALLER","mining",1031
"19703",1996,"WALLER","municipal",4581
"19704",1996,"WALLER","steam_electric_power",0
"19705",1996,"WARD","irrigation",350
"19706",1996,"WARD","livestock",89
"19707",1996,"WARD","manufacturing",5
"19708",1996,"WARD","mining",160
"19709",1996,"WARD","municipal",11265
"19710",1996,"WARD","steam_electric_power",5749
"19711",1996,"WASHINGTON","irrigation",92
"19712",1996,"WASHINGTON","livestock",183
"19713",1996,"WASHINGTON","manufacturing",413
"19714",1996,"WASHINGTON","mining",109
"19715",1996,"WASHINGTON","municipal",1837
"19716",1996,"WASHINGTON","steam_electric_power",0
"19717",1996,"WEBB","irrigation",389
"19718",1996,"WEBB","livestock",177
"19719",1996,"WEBB","manufacturing",0
"19720",1996,"WEBB","mining",376
"19721",1996,"WEBB","municipal",712
"19722",1996,"WEBB","steam_electric_power",0
"19723",1996,"WHARTON","irrigation",192417
"19724",1996,"WHARTON","livestock",541
"19725",1996,"WHARTON","manufacturing",125
"19726",1996,"WHARTON","mining",246
"19727",1996,"WHARTON","municipal",6389
"19728",1996,"WHARTON","steam_electric_power",0
"19729",1996,"WHEELER","irrigation",2956
"19730",1996,"WHEELER","livestock",260
"19731",1996,"WHEELER","manufacturing",0
"19732",1996,"WHEELER","mining",113
"19733",1996,"WHEELER","municipal",866
"19734",1996,"WHEELER","steam_electric_power",0
"19735",1996,"WICHITA","irrigation",668
"19736",1996,"WICHITA","livestock",74
"19737",1996,"WICHITA","manufacturing",0
"19738",1996,"WICHITA","mining",15
"19739",1996,"WICHITA","municipal",2008
"19740",1996,"WICHITA","steam_electric_power",0
"19741",1996,"WILBARGER","irrigation",19464
"19742",1996,"WILBARGER","livestock",180
"19743",1996,"WILBARGER","manufacturing",24
"19744",1996,"WILBARGER","mining",1
"19745",1996,"WILBARGER","municipal",3501
"19746",1996,"WILBARGER","steam_electric_power",0
"19747",1996,"WILLACY","irrigation",0
"19748",1996,"WILLACY","livestock",12
"19749",1996,"WILLACY","manufacturing",0
"19750",1996,"WILLACY","mining",6
"19751",1996,"WILLACY","municipal",0
"19752",1996,"WILLACY","steam_electric_power",0
"19753",1996,"WILLIAMSON","irrigation",0
"19754",1996,"WILLIAMSON","livestock",186
"19755",1996,"WILLIAMSON","manufacturing",406
"19756",1996,"WILLIAMSON","mining",1672
"19757",1996,"WILLIAMSON","municipal",16962
"19758",1996,"WILLIAMSON","steam_electric_power",0
"19759",1996,"WILSON","irrigation",13656
"19760",1996,"WILSON","livestock",203
"19761",1996,"WILSON","manufacturing",1
"19762",1996,"WILSON","mining",277
"19763",1996,"WILSON","municipal",4529
"19764",1996,"WILSON","steam_electric_power",0
"19765",1996,"WINKLER","irrigation",0
"19766",1996,"WINKLER","livestock",73
"19767",1996,"WINKLER","manufacturing",2
"19768",1996,"WINKLER","mining",1437
"19769",1996,"WINKLER","municipal",2284
"19770",1996,"WINKLER","steam_electric_power",0
"19771",1996,"WISE","irrigation",249
"19772",1996,"WISE","livestock",1117
"19773",1996,"WISE","manufacturing",15
"19774",1996,"WISE","mining",173
"19775",1996,"WISE","municipal",3053
"19776",1996,"WISE","steam_electric_power",0
"19777",1996,"WOOD","irrigation",103
"19778",1996,"WOOD","livestock",1091
"19779",1996,"WOOD","manufacturing",0
"19780",1996,"WOOD","mining",560
"19781",1996,"WOOD","municipal",4580
"19782",1996,"WOOD","steam_electric_power",0
"19783",1996,"YOAKUM","irrigation",147103
"19784",1996,"YOAKUM","livestock",120
"19785",1996,"YOAKUM","manufacturing",0
"19786",1996,"YOAKUM","mining",6795
"19787",1996,"YOAKUM","municipal",1354
"19788",1996,"YOAKUM","steam_electric_power",0
"19789",1996,"YOUNG","irrigation",0
"19790",1996,"YOUNG","livestock",171
"19791",1996,"YOUNG","manufacturing",0
"19792",1996,"YOUNG","mining",159
"19793",1996,"YOUNG","municipal",66
"19794",1996,"YOUNG","steam_electric_power",0
"19795",1996,"ZAPATA","irrigation",0
"19796",1996,"ZAPATA","livestock",51
"19797",1996,"ZAPATA","manufacturing",0
"19798",1996,"ZAPATA","mining",0
"19799",1996,"ZAPATA","municipal",0
"19800",1996,"ZAPATA","steam_electric_power",0
"19801",1996,"ZAVALA","irrigation",56062
"19802",1996,"ZAVALA","livestock",81
"19803",1996,"ZAVALA","manufacturing",710
"19804",1996,"ZAVALA","mining",114
"19805",1996,"ZAVALA","municipal",2701
"19806",1996,"ZAVALA","steam_electric_power",0
"19807",1997,"ANDERSON","irrigation",254
"19808",1997,"ANDERSON","livestock",737
"19809",1997,"ANDERSON","manufacturing",0
"19810",1997,"ANDERSON","mining",430
"19811",1997,"ANDERSON","municipal",8272
"19812",1997,"ANDERSON","steam_electric_power",0
"19813",1997,"ANDREWS","irrigation",16550
"19814",1997,"ANDREWS","livestock",354
"19815",1997,"ANDREWS","manufacturing",0
"19816",1997,"ANDREWS","mining",2896
"19817",1997,"ANDREWS","municipal",3248
"19818",1997,"ANDREWS","steam_electric_power",0
"19819",1997,"ANGELINA","irrigation",30
"19820",1997,"ANGELINA","livestock",179
"19821",1997,"ANGELINA","manufacturing",11949
"19822",1997,"ANGELINA","mining",22
"19823",1997,"ANGELINA","municipal",13020
"19824",1997,"ANGELINA","steam_electric_power",0
"19825",1997,"ARANSAS","irrigation",0
"19826",1997,"ARANSAS","livestock",4
"19827",1997,"ARANSAS","manufacturing",126
"19828",1997,"ARANSAS","mining",81
"19829",1997,"ARANSAS","municipal",286
"19830",1997,"ARANSAS","steam_electric_power",0
"19831",1997,"ARCHER","irrigation",0
"19832",1997,"ARCHER","livestock",251
"19833",1997,"ARCHER","manufacturing",0
"19834",1997,"ARCHER","mining",1
"19835",1997,"ARCHER","municipal",88
"19836",1997,"ARCHER","steam_electric_power",0
"19837",1997,"ARMSTRONG","irrigation",10917
"19838",1997,"ARMSTRONG","livestock",513
"19839",1997,"ARMSTRONG","manufacturing",0
"19840",1997,"ARMSTRONG","mining",19
"19841",1997,"ARMSTRONG","municipal",358
"19842",1997,"ARMSTRONG","steam_electric_power",0
"19843",1997,"ATASCOSA","irrigation",36910
"19844",1997,"ATASCOSA","livestock",167
"19845",1997,"ATASCOSA","manufacturing",0
"19846",1997,"ATASCOSA","mining",1256
"19847",1997,"ATASCOSA","municipal",5374
"19848",1997,"ATASCOSA","steam_electric_power",6839
